5.066266319909744198e+03,-1.260436115475972429e+03,-1.122317712574777886e+02,2.581445172548462352e+01,1.490057134059313455e+02
-1.140845205821947275e+03,5.456935044276735880e+02,6.218449674859071763e+01,1.012160279040073902e+02,-3.849368258691437745e+02
6.953996026320479587e+02,-1.815118026756419113e+03,-5.850098137706621628e+02,-8.084879015972869354e+01,1.411702946592601847e+03
1.740926776783081493e+02,-4.397246061069109260e+02,-3.574011123764908575e+02,-2.245409973053795056e+02,4.046846072414632545e+02
1.456830427417185547e+03,5.531712754161561634e+02,-5.744561674792010990e+02,5.076669493599161456e+02,-3.164939439140580930e+02
1.888843670735330534e+03,1.623578309013408898e+03,-1.767906311694649446e+02,-1.346203951672609264e+03,8.262702784674756913e+02
4.970232941390603401e+02,-6.783575699807224737e+02,-1.542026525757072250e+03,-4.009609940456670074e+02,-7.535510032557440354e+02
-5.761696164001801890e+02,1.112022497249617800e+03,-1.000144739059515359e+03,1.182236367160219970e+03,-2.164619375882364238e+03
1.975857277033567243e+03,8.011795697442372557e+02,-1.277371862272841781e+03,-4.228774182488169799e+02,1.395531690519914036e+02
5.134939180787775967e+02,-5.532586373229813717e+02,-9.071878502208123791e+02,-3.348200902337822527e+02,-6.791164799604689506e+02
-2.843577073653117168e+03,3.791660619536253876e+02,-7.857476793268311894e+02,6.030790095885478763e+00,-2.971797176255939235e+02
3.272053183616614206e+03,4.220938781939328237e+02,-9.634687362473215444e+02,-4.290995655546268495e+02,-6.904807193062607666e+02
8.498880165171664203e+02,7.977696477674254538e+02,-1.775188281897035495e+03,1.044765231384644039e+03,-9.877924665128605284e+02
1.634578834815563368e+03,-9.427901352168431686e+02,1.086406185202522693e+03,-9.244492422052145457e+02,-1.164295820611158661e+03
2.664447190492282061e+03,-3.562933578848745242e+02,-1.400174487856562564e+02,-9.709964195940325453e+02,8.882997410319022720e+02
1.312734041022266410e+03,1.036788976536249294e+02,9.906661637376096223e+02,-1.229327205084417756e+03,3.254558811517469508e+02
1.257357959366592922e+03,-5.189563470659394397e+02,-3.862581229220037358e+02,-1.082684040411559181e+03,9.422865557659412161e+01
1.047709583937076559e+03,4.403649750307682780e+02,7.169654855184421649e+02,-5.691046817458650366e+02,-3.092453582725711954e+02
1.567517518447162502e+03,1.707836600113991608e+03,9.281537571807397171e+02,2.895594084363909246e+02,5.182354580440122618e+02
3.976816066211800376e+02,-3.872684384193235587e+02,-9.714709864083887396e+02,3.246996313461646650e+02,2.503483610229076461e+01
1.199650827114450294e+03,6.147663796996454266e+02,6.252836883368381393e+01,-2.517707095278622091e+02,5.145621815326969681e+02
-1.258702908673961701e+03,7.185286732763672717e+02,-1.902665444239922863e+03,1.770269935996803042e+03,6.790662378126343128e+02
1.711228053441279144e+03,6.539753723993952690e+02,-1.310298013462901054e+03,-7.269974984904064286e+02,2.195701197937692939e+02
1.715930766110697959e+03,4.295791625001601233e+02,-1.283671141513881821e+03,-1.686410404159902612e+02,1.016295581789559890e+02
1.217423193407200642e+03,-2.136091571996172149e+02,-7.617760701610546903e+02,-1.641873827435079249e+02,9.188193566966134540e+00
2.060319047239354404e+03,-2.021262276214325766e+02,-2.596718463086676820e+02,-1.089620862936892763e+03,-9.601028577614371216e+02
2.106420330457725868e+03,7.023022590249697714e+02,-1.400640335107431838e+03,-9.590968335474446604e+00,1.641962822569929017e+02
-6.700513309152927377e+02,1.032162967811185581e+03,-5.819174237019249318e+01,-6.640971439037843993e+02,2.201990106530790001e+02
7.299370852867966164e+01,-1.162230217650855366e+03,6.231608670897865068e+02,-5.037168390424479867e+02,-8.477003886771267389e+02
1.007762632237461958e+03,-1.806101638463767358e+03,-1.941607573391813958e+03,2.648031616144083387e+02,-2.031516860210330435e+02
3.232501093764011330e+03,9.435428109106344436e+02,3.931601518550366450e+02,-6.648437558610110045e+02,4.629212016941670527e+02
2.191966582860572998e+03,4.726004248300211543e+02,-9.460152209738224656e+02,-1.502930377678041509e+02,6.114221461994188758e+02
1.330338625514443265e+03,-9.162003916109770216e+02,4.503109371813479243e+02,3.029038901254994585e+02,-4.213597922710879828e+01
-2.008635901434336404e+02,-1.945440878656112545e+03,-2.461349717903673536e+03,5.075889119312796538e+02,-6.024876115978513269e+01
-1.596910034330562439e+03,-7.404068353556501734e+02,-1.024153309915354384e+03,-5.029918678474061267e+02,7.813608686095094527e+02
1.073154449813909423e+03,7.868830471160994193e+02,-1.669733399232912006e+03,6.388368851101370183e+02,4.826923592647126497e+02
3.113454970851950748e+03,2.361806013017649093e+03,-1.567540707452869128e+03,-6.457691399677307800e+02,-2.176073689913560827e+02
3.633373394659191490e+03,-4.143688705488045230e+02,-2.375310914572929377e+01,-1.144864779301995128e+02,6.505020970244804630e+02
2.976314305459696357e+02,1.418721901366058376e+02,-1.317344724714850486e+02,-2.192447202813770843e+02,-6.033390142558831712e+02
7.898021089469093567e+02,1.473249507911424416e+03,7.766718765264191688e+02,-5.185667443163341659e+02,-3.812487092632064645e+01
2.119165998907507387e+01,1.003603348206396163e+03,-6.947698065526442406e+02,7.208089412103480527e+02,-3.912812323543712409e+02
2.210689334882043568e+03,2.520433776182534530e+03,6.996884214974268161e+02,7.439038836785344984e+02,-2.518724444450340982e+01
-8.610634285707842537e+02,-9.637617532783128809e+02,-1.345948658207874587e+03,6.099157875492589937e+02,-4.353559979919595868e+00
1.362804428696822015e+03,3.073788391864934056e+03,-4.123386195630922657e+02,-1.758223937611293195e+02,-7.184466354207902441e+02
8.850687626530354919e+02,1.759596663243304192e+03,-1.390553381428976991e+03,3.773239133677581663e+02,1.514533962676778174e+03
8.560737586223018525e+02,-2.112298746297969387e+02,7.957921409326299909e+02,-6.550021844333456329e+02,-9.739562823304232779e+02
-1.514008624107681840e+02,-1.358413012033320456e+03,-2.524742301573137865e+03,1.205156261797116031e+03,4.274563219662953202e+02
2.242791573767717182e+03,1.605528792514867291e+03,-4.724976293576502826e+02,-1.142833721562596338e+03,5.785653301245255307e+02
1.450406008265625132e+03,5.325591657640776475e+02,-1.043569390484546147e+03,4.671626713324000661e+02,-1.084179210070732324e+02
-2.904728672275887675e+03,1.137888687707087001e+03,-4.647812332680563827e+02,1.203149729414897848e+02,2.000832139347147859e+03
-6.640078552679775612e+02,1.181715533000146479e+03,-1.113358356433315294e+03,2.619472832914011633e+02,7.358738779050855783e+01
-4.205486164267845197e+02,-1.361289178232949837e+02,-5.401140538563412292e+02,-1.440994882710317313e+02,-1.109756029407207620e+02
-3.078832412320803087e+02,1.670668431051964831e+02,-1.452235272550231684e+03,9.474347583897164213e+02,-3.914327763727596334e+02
-1.904171116634561940e+03,1.424807448637918242e+03,8.956371780991380547e+02,4.550550474719520935e+02,4.695481594546416773e+02
1.857644718091869890e+03,-1.294809399802290045e+03,-1.866725123956324524e+03,5.564672280766516224e+02,-9.784934774953204624e+02
2.085806420025373598e+02,-2.308248955410720100e+03,-3.680533640963607809e+02,5.073677829133003456e+02,8.205424158799317524e+01
2.304481525417794273e+03,-6.605209313092643697e+02,1.184053783342362976e+03,-1.104703966476894493e+03,4.924285905108342831e+02
-8.546457242664899923e+02,-1.932990016688172474e+01,-8.795892215194286337e+02,-1.862184062513017295e+02,-3.210332414013387847e+02
5.828508174451586683e+02,2.307248450096731631e+03,-1.579475584737954250e+02,-6.403774028724211576e+02,3.477536310719247581e+02
-1.092512384555465133e+03,-6.396623565496014407e+02,-1.888124355541828550e+02,-3.780518351499278538e+02,1.878727992946113545e+03
-1.059032906764517065e+03,-1.174250143205762953e+02,-1.098562223169563140e+03,4.975560893394018649e+02,-1.277559421388217231e+02
1.663102346439648500e+03,-1.198662394297181663e+03,-6.077044909487184441e+02,6.713010601002017665e+02,1.629455195826252520e+03
2.981534334816883529e+03,-6.627848731567594314e+02,6.944094651747938087e+02,-1.265064585620780690e+03,-1.154115238975950888e+02
-6.975899611149964130e+02,-7.986896111108688956e+02,7.825077863553424322e+02,2.041660238895605062e+02,1.704372042893792809e+02
-8.506223998840445120e+02,4.372127187752359845e+01,-1.470649219950419820e+03,1.770060331124325046e+02,-3.516640931366828795e+02
3.124449628971208881e+02,9.683988658233379283e+02,7.065919815139646971e+02,-3.939159188999760204e+02,-2.977252625936550601e+01
-1.303939621356095586e+03,-5.105341224524529764e+01,-1.627783512777206852e+03,7.142871305848036627e+02,-6.568202864968579888e+02
-4.795054970985524392e+02,-2.288202420754279842e+02,-3.045325791401528548e+01,-6.993592564064639419e+02,-5.345005770753175511e+02
7.270616854116527747e+02,1.736600364866876362e+03,-1.736897612019171220e+03,-6.248117442280540672e+02,-4.971211575044928850e+02
-6.820282396538563034e+02,-4.425318351511440369e+02,-1.850016806582136951e+03,-2.150596109010764678e+02,8.055035980042015353e+02
6.628645716727397712e+02,6.453720885998776566e+02,7.005836886873086087e+02,-6.142757363395772927e+02,-4.597896682175592105e+02
7.931799985166923079e+02,-3.299363015982155503e+02,-1.440793244983015484e+03,-1.275464057503287734e+02,-3.014170418763906767e+01
1.539595076417959035e+03,5.877953389085137132e+02,3.760020899737676245e+02,-1.015345473597033447e+03,-1.975732791514351447e+02
1.970863075724653527e+03,5.518069001752778604e+02,-5.122608250642882695e+02,-3.160158367250534752e+02,-2.915283078236914776e+02
-1.392556077250254475e+03,-1.238606117929347192e+03,-1.277981040990898919e+03,-1.023009594935075626e+02,-1.079832129409710205e+03
-1.381819074188065542e+03,-1.060926859279182509e+03,-2.358655728022938092e+03,-3.340612778594436616e+00,8.683031129780468973e+02
6.742342614836354642e+02,-2.550972326995628521e+02,2.021780942412517561e+02,-1.185256798005605333e+03,-6.268370690248386836e+02
2.271407887446933728e+03,-1.803917400278124660e+03,1.651574895722242900e+03,-1.960874864025631041e+03,-3.241418358474136312e+02
-5.206304701958364234e+01,5.436108300538809317e+02,-8.571832888917491573e+02,8.564178948506594224e+02,-6.041368625935873524e+02
-1.423946084453490357e+03,-8.234982947708166421e+02,-1.986899625725841361e+03,-4.003075156762281495e+02,2.117143844632846140e+03
4.724957265357259644e+02,-7.302633771746160392e+02,1.117092205785162832e+03,-1.417543974976902518e+03,-1.158908108761655285e+03
-2.731531134289888996e+03,9.316336258781738024e+02,9.355208517376436816e+01,-2.284903060191614372e+02,4.222140816911414731e+02
-5.269959249010515805e+02,-7.836827491629649103e+02,-2.484411626901207910e+03,7.991129252439900483e+02,-1.939198391642648858e+02
-3.983045229743134428e+02,-8.201529946804874953e+02,-2.289234655946684143e+03,1.155444495841413755e+03,4.516897226542107546e+02
5.617451925905068038e+02,-6.658785338392900712e+02,5.815371598859562710e+02,-5.754355165215779380e+02,-2.880622850963759447e+02
1.186174192857551361e+03,-4.428454252234250532e+01,-3.994603670122718881e+02,-2.905204767360424967e+02,-7.968438822782366060e+02
-2.850803578185478273e+03,1.173998415091369452e+03,9.291818015732989124e+02,-3.265424715975971708e+02,2.162917381875009539e+02
2.068834013249578675e+03,2.515992800705507548e+01,-5.766029092465246322e+02,2.105986896125273802e+02,-3.472671576186334619e+02
8.548476768268870956e+02,1.278527716929398139e+03,-1.064693580760303348e+03,-1.993520189184361300e+02,-1.022898289493995662e+03
2.565871640120887150e+03,4.603447037328508600e+02,1.113907024429544066e+02,-7.405921852336874736e+02,3.718033802195240156e+00
2.425255854248301603e+03,9.178544389871470912e+02,4.245020768456474229e+02,-8.831703340670640046e+02,1.008168950446650456e+03
-1.107669631239097271e+03,2.148606783514382641e+03,-1.053197223488436975e+03,4.144030445598405663e+02,-8.678049864532563618e+01
9.249418173888967658e+02,-4.436496334595588564e+01,-8.876756912270527664e+02,-1.615537216465484107e+02,4.816585658339881775e+02
-1.774942156438071152e+03,5.825272308812884603e+02,-1.887666784107519788e+03,1.266641838671002688e+03,-1.588916614201072832e+02
1.149670070543072825e+03,-1.424231328562691715e+03,-1.301559935260237921e+02,4.253812639231385901e+02,1.646231673952650567e+02
1.048814625722301344e+03,2.728262155197214724e+02,-6.212226751904362345e+02,-6.741751990470700093e+02,-4.664355340037080850e+02
2.115763483923659805e+03,1.573947443800734618e+03,-1.024746906817645424e+02,-1.839014960824583795e+02,-1.649922455214363026e+01
-6.633243895224192102e+02,-6.483283842064034843e+02,-9.630102616729188867e+02,-3.933721059622474741e+02,-9.443879302477959925e+01
8.011930980011018164e+02,-1.328351783304450009e+03,-1.304585377822468217e+03,-3.755908751812821151e+02,-8.181430926273941395e+02
8.722005900938177092e+01,1.437135628739709148e+02,-1.441502484866473196e+03,-3.192993194838317095e+02,1.197014499080477350e+02
1.727486926706312033e+03,-8.411665888008166121e+02,-1.431645840378879257e+03,-3.782948069955809274e+02,-2.421743654641079786e+02
4.541266272500087098e+02,1.488960639189830999e+03,-8.410910921057120504e+02,-9.392248664539299625e+02,5.071629549845417273e+01
-2.121354869988819303e+02,1.882586288255218108e+02,6.420942004708900868e+02,-7.829575323116758909e+02,4.713459274350017836e+02
1.518957432883460115e+03,-2.610113987378833826e+02,6.471587007150013449e+01,-1.226551415307020534e+03,-1.696604055892164524e+02
3.507464849472833066e+03,6.004284585992687653e+02,-6.736046761038420527e+02,2.206001498935884229e+02,8.035138507256503999e+02
9.708336187126957384e+01,3.439267134056472059e+02,-5.195334962076090051e+02,-9.580767025492791618e+02,-3.081039768339112470e+02
1.948214411099816743e+03,1.957048299711896334e+03,1.161464341911576867e+03,5.688137050154153940e+02,1.160915967261853893e+03
1.942463953103155291e+03,9.016010663672260534e+02,-1.464702037181313585e+02,-5.664683107584580739e+02,1.406751248810994923e+02
-1.006979827738786071e+02,-1.900838019613335206e+01,-2.567259522475300315e+01,4.072331197641094747e+01,-1.223003711061847270e+02
-9.144308082407926577e+02,-1.108762989640927344e+03,1.041408304140999689e+03,-3.620017151604930064e+02,-1.232891160574423566e+03
-1.379604837593075899e+03,3.831799501847630154e+02,-6.681569078011823422e+02,1.622543648412552386e+02,1.572870753460769265e+03
8.424094607454929928e+02,5.218238196986841331e+02,-1.154220186253230850e+03,-4.396577812612745220e+02,1.770822583426834074e+00
2.852408658188292065e+02,-1.737174260183081287e+03,5.346170123294372445e+01,-5.326866741997340426e+01,8.828024451422803622e+02
2.496491745032637482e+03,2.243904870559019855e+03,-2.744106363116685543e+02,-2.334127604746182385e+02,-6.666032859887426412e+02
1.340242073832616143e+03,2.169222611764225803e+02,-4.891315197154599446e+02,-6.316565757027667587e+02,1.973788253228541976e+02
2.784469286706818821e+03,-1.066986028939926200e+03,-9.275458104474813581e+02,-7.780723377386741504e+02,-2.401399903389513213e+02
-1.276490864507069318e+03,-1.980071365019875429e+03,-2.861272326490390583e+02,-3.163458076269695312e+02,7.135097074545767555e+02
-2.496967141951462963e+03,3.869334969252607152e+03,-2.469521805766430234e+01,6.650234006787439967e+02,-1.012991183829162992e+03
-2.080623916684108963e+02,3.893966506895065436e+02,-1.460976386384959824e+03,4.015296428372374749e+02,-2.963473681760369232e+02
1.864448141348214222e+03,2.483115997755849094e+02,5.454149515718113435e+02,-1.195040945437328219e+03,3.989294566359256464e+02
1.908617545701111112e+03,2.078285694464481821e+03,6.195547836173009273e+02,-3.235916409807610421e+02,-4.412484585505461041e+02
9.113379081631026111e+02,2.392520214028852024e+03,-6.278387090953285679e+02,-6.299279288517944906e+02,6.293562412607481065e+02
1.548225317941166850e+03,-4.666005371739760221e+02,2.185557226168919556e+02,7.021686601455993468e+02,1.242524004241495561e+02
-2.455991870785967421e+03,-1.924031845758123382e+03,-1.244633800223404023e+03,-5.853849484791924169e+02,4.258124411671832945e+02
1.429325507449949100e+03,-5.901826483969520041e+02,-1.039035771403684066e+03,4.478316852318591827e+02,3.266145795079788741e+02
1.040204438442217224e+03,2.584837375393506704e+02,-3.674261866477141325e+02,4.003250770423665017e+02,6.069875066682916440e+02
3.140807657019813064e+02,1.679368775299466733e+03,-3.074242422604772287e+02,-6.409467748938834575e+02,8.050746574740375081e+02
2.840087121850297990e+03,2.329104610033018901e+02,1.667842642120669325e+03,-2.167723694056871011e+02,7.883280806233501607e+02
1.457343701275551666e+03,3.558585785177667731e+03,-6.341537018458627699e+02,4.779685850437347199e+02,1.059809551594305958e+03
1.089036476816903729e+02,4.590850416663804026e+03,-7.218853630333180718e+02,4.054451797547048955e+02,-3.182987903247727104e+02
-1.815356932271801611e+02,9.827788749871892833e+02,-1.200365835239447421e+01,3.427647662977234404e+02,-9.661272855180840224e+02
7.402609098016044982e+02,1.593873041265019765e+03,-1.127321621321814064e+03,-3.843201369939741312e+02,-4.197650562635538449e+02
1.539438456954282856e+03,1.547464933598165771e+03,-6.968761570416356790e+02,-9.721257103176001237e+02,-5.849862641566107868e+02
2.576644940297222547e+03,-4.488696924828900592e+02,1.136474120524832870e+03,8.701943748816317736e+01,2.366535090003343669e+02
2.232213091294500828e+03,9.250711383392902576e+01,-5.290864832330186118e+02,-2.981095208569516330e+02,-5.939682439601870101e+02
-1.640439162838407299e+02,4.849525833973185627e+02,-1.421776615350157499e+03,3.496572073863359265e+02,3.633590242134408754e+02
4.651381930116655212e+02,1.057279518545564088e+03,-1.372447065301127623e+03,2.287949384666506489e+02,1.441645789870013630e+02
2.446385225570496914e+03,1.050705081109321782e+03,1.041715645154385356e+03,-7.021490949800282806e+02,-2.795226102787410127e+02
-1.542648174075539487e+02,1.358157715003146393e+02,-1.957828045576474551e+03,6.572596151642495670e+02,2.471163058686518070e+02
2.228717853478039615e+03,1.649132700630746740e+03,-3.216413712670254768e+02,-6.622043605912134581e+02,8.721232164124844530e+02
1.435557881876441343e+03,7.935551559605498539e+01,-9.202221510996835150e+02,-6.494425199962134911e+02,-1.584004774735786327e+02
-2.311820504036239470e+02,1.500780958291920115e+03,-8.209091468131788361e+02,7.323105757342370907e+02,-2.354545805310929438e+02
1.269870624769072620e+01,9.613874612088632432e+01,-2.084580415429492177e+02,2.568763725171459100e+02,-8.325614973963099885e+01
2.610286352811358483e+02,-1.727056630600554570e+02,-1.378715459634361878e+03,-8.519298531992696155e+01,-4.647724994077151450e+01
3.258934378088852100e+03,-1.501130598426006372e+03,9.120036812692115973e+02,-9.984116392475737030e+02,-1.064869145146603131e+02
-7.278760534340870336e+00,3.098505869573667951e+03,-5.068406181684265732e+01,7.085750283991393417e+02,3.011190511951313624e+02
-9.412701558336491416e+02,6.852268774634570718e+02,-6.487091497672756759e+02,7.257985800727154810e+02,-2.305831931513826021e+02
-2.113221479529788382e+02,-3.978498212628911688e+02,1.715678992332822872e+03,-8.953395365626664670e+02,-5.580264201396108774e+02
1.891593703389397433e+03,8.215489243511657378e+02,-5.539173203958763452e+02,-2.474414545314982661e+02,-1.264008457839013602e+02
-4.052555770505177861e+02,-1.358825979742440268e+03,-5.352519398971344344e+02,-4.420481130387364601e+02,1.470886639390548396e+02
-1.025462584411859552e+03,7.101625062633711423e+02,1.791279856375583904e+03,8.195239301256326598e+02,9.093540189208930542e+02
2.680096191385740894e+03,2.479023530231612767e+03,-3.742856760661987323e+02,6.696203898009256363e+02,7.663567369913785114e+02
1.227355082271534599e+02,1.275266663494341401e+03,-1.314721050840651742e+03,-6.818995801317207395e+01,1.883092096478860640e+02
-2.129367308061855056e+03,5.899484096479112623e+02,-1.591178168596393789e+03,1.576921100443006480e+02,-4.325066242854111351e+02
1.465767941076779834e+03,5.033157659417709056e+02,-2.015893822978000856e+02,-2.282154448584208239e+02,-4.079846854589929990e+02
9.004685780056352939e+01,5.390177295999426406e+02,7.639097001662461253e+02,-3.305839062713072281e+02,9.189554863246718241e+02
-9.395252001894043588e+02,-5.877622729421324266e+02,-9.293239117153165125e+02,-1.290218095638772695e+02,-5.198819382482058700e+02
3.247907917444263717e+02,-1.065273160849261103e+03,-1.078241637034801897e+03,8.926339427439719429e+02,-5.388610403194640952e+01
1.143647077624491203e+03,-1.106965234499069311e+03,-8.953534683233970100e+02,-1.061008949435268391e+02,-1.111389108888564436e+02
1.140322174667166450e+02,-1.923514542161796328e+02,-7.731551803094325805e+02,5.994987673440318758e+02,3.551976181604118921e+01
1.889707252793516091e+03,8.003091720293906519e+02,-5.709301472223265819e+02,1.757308683702113683e+02,6.977118065511566556e+02
1.028360495657346974e+03,1.874422450552308192e+03,2.825554684143257418e+03,3.051806049010944548e+02,-9.228951216460534397e+02
-5.890914779344793715e+02,1.890974443501072756e+03,-2.499031196668103689e+02,2.451119715141667257e+02,1.609343730410414821e+02
-1.684748052085148856e+03,7.208134327696925538e+02,-1.352745818532943076e+03,4.593861652264450868e+02,7.101793971972293775e+02
6.910165224397696875e+02,2.105820936082895969e+03,-4.305142873217588573e+01,-9.007530320704729832e+01,-6.872866606398861222e+02
-8.168409134299066636e+02,-3.352332038126263569e+01,-1.062494809439426490e+03,6.124171852091101300e+02,8.696323926483238438e+02
2.716274735272054386e+03,-7.145668270017695249e+02,-7.994756791752987510e+02,-3.233125221242885345e+02,-1.811644142890713169e+02
-4.443911631094854897e+02,-1.989812185658910266e+03,6.571015088218011897e+02,-2.970783162182195269e+02,-3.748624818225382569e+02
3.133931996528781383e+03,4.636549177038053671e+01,-2.220389372195259909e+02,-1.003152406128799157e+03,-2.959898052974623397e+02
-1.110523217665523134e+03,-1.308208626441725528e+03,-1.373015345327636396e+03,2.005831108738944124e+02,-1.912097565471309508e+02
9.544669563198575588e+02,2.692338360773010663e+03,3.291330904375799946e+02,-2.184250085793412666e+02,4.466370559153073714e+02
1.111781203883233729e+03,4.439741302393537126e+02,-5.644941694751902332e+02,-9.444685026381689568e+02,-9.278405729673161204e+02
3.446955575007381867e+03,-6.583148554983646363e+02,-1.017614276286970835e+03,-7.213139778629790726e+02,1.070205114581181505e+00
-3.917134097088143108e+02,-4.018621241226722987e+02,-1.099934495137661315e+03,-9.156442284975115626e+02,-1.123484275739332588e+03
-1.606566795420414110e+03,-4.261485986296701185e+02,6.585339134934157528e+02,-1.170170775053705029e+03,-3.621548350124986655e+02
3.037135841837717635e+03,5.321630593961111799e+02,3.526132367666880896e+02,-3.973150022897686426e+02,-6.015580706156845281e+02
-2.258989943755768763e+03,-2.404505782524394064e+01,-1.498198847892379717e+03,-9.728346551286521162e+02,1.852134604991159222e+03
-1.380048408621801855e+03,-1.162897364097513901e+03,-1.316115382463814285e+03,4.735683001083709200e+02,-4.233346072347388400e+01
7.832701111842734463e+02,1.298204579588214074e+03,1.852901171186328000e+01,-2.916031527988465299e+01,-1.696268738149745445e+02
3.142063017197681916e+02,5.102151833778556238e+02,2.668759143893494752e+02,-5.336974037649176807e+02,1.007884184218326737e+02
-6.094075547609403429e+02,4.096248255491057080e+02,2.008169183762732473e+03,7.108807600935673463e+02,2.902145215728598373e+02
9.021756250757863427e+02,2.107110146591239300e+03,1.427362258636675506e+03,-1.320343713875548247e+03,-2.497220370322708050e+02
8.605539064262584361e+02,1.741697316172913190e+02,-3.229825534104681850e+01,-3.462296898585252052e+02,5.499714450544593092e+02
-1.596026155365266277e+02,2.367825544777023424e+03,-5.571563019836402191e+02,1.587124159471255780e+02,-4.389784022357014805e+02
-8.420051025088579308e+02,6.105634022565982377e+02,-8.591879556378786447e+02,9.514251427074468026e+00,6.723304378108239234e+02
1.012096182021057416e+03,1.513648785040108578e+03,-7.392963554419280854e+02,-3.870759991206945756e+02,4.110398043566235060e+01
1.243589735372846690e+03,-4.770588144624269376e+02,-1.667174627343424845e+03,-2.562958356663316977e+02,-3.995585186634510677e+01
-7.831601717079398668e+02,1.490229211061930528e+02,-1.406201228058113657e+03,6.389989239023334449e+02,7.040433185412395005e+02
-1.233031804676568527e+03,-8.523195746797919128e+02,-1.540974301150050223e+03,1.127359182771202484e+02,-5.603128303752203010e+02
2.042121071762334736e+02,-1.838902058652419953e+02,-7.453637674248293479e+02,5.992249791151455156e+02,-4.561114743607373612e+02
2.441045159869685449e+03,-7.587403379062087652e+02,-9.078766160354242629e+02,-3.080157421585643647e+02,1.256235509284754244e+02
4.126303257990580278e+03,7.061968413691180331e+02,5.652192590245541624e+02,-1.583727548020899292e+02,-3.906889419342190450e+01
2.462985019011967722e+02,1.542466123478249642e+02,1.007857907437415633e+03,-8.050038454439666111e+02,2.118042584857829809e+02
